transaction_id,transaction_date,transaction_timestamp,channel,store_id,customer_id,session_id,device_type,utm_source,product_id,category,product_name,quantity,unit_price,total_amount,payment_method,is_returned
TXN-0008531,2025-09-15,2025-09-15T20:38:12,offline,24,CUST-090921,,,,laptops_029,laptops,Laptops Model 29,2,48534.34,97068.68,cash,False
TXN-0008532,2025-02-28,2025-02-28T15:46:50,online,,CUST-147108,53423367,desktop,organic,kitchen_022,kitchen,Kitchen Model 22,1,37456.59,37456.59,cash,False
TXN-0008533,2025-03-20,2025-03-20T20:21:41,online,,CUST-113001,b327cb37,mobile,google,tablets_024,tablets,Tablets Model 24,3,31023.33,93069.99,card_pos,False
TXN-0008534,2025-02-28,2025-02-28T21:35:32,offline,49,CUST-104739,,,,audio_003,audio,Audio Model 3,1,40319.23,40319.23,cash,False
TXN-0008535,2025-12-17,2025-12-17T15:11:32,offline,76,CUST-000281,,,,audio_014,audio,Audio Model 14,2,36013.00,72026.00,card_pos,False
TXN-0008536,2025-12-16,2025-12-16T11:40:38,online,,CUST-126577,8326da67,mobile,facebook,photo_video_003,photo_video,Photo Video Model 3,2,31738.40,63476.80,card_pos,False
TXN-0008537,2025-04-19,2025-04-19T08:51:41,offline,14,CUST-136491,,,,home_appliances_029,home_appliances,Home Appliances Model 29,1,24111.59,24111.59,cash,True
TXN-0008538,2025-09-12,2025-09-12T15:21:44,online,,CUST-020827,7382142f,desktop,email,smartphones_017,smartphones,Smartphones Model 17,1,22903.16,22903.16,card_online,False
TXN-0008539,2025-03-07,2025-03-07T21:32:50,offline,44,CUST-163841,,,,home_appliances_021,home_appliances,Home Appliances Model 21,3,44768.59,134305.77,installment,False
TXN-0008540,2025-04-13,2025-04-13T19:09:49,online,,CUST-134287,eb17bec4,mobile,direct,photo_video_026,photo_video,Photo Video Model 26,1,24126.48,24126.48,card_online,False
TXN-0008541,2025-03-13,2025-03-13T13:36:31,offline,3,CUST-050689,,,,wearables_001,wearables,Wearables Model 1,3,24672.08,74016.24,card_pos,False
TXN-0008542,2025-02-27,2025-02-27T20:48:38,online,,CUST-123296,3a3f1325,desktop,google,kitchen_026,kitchen,Kitchen Model 26,3,14903.59,44710.77,card_online,False
TXN-0008543,2025-01-12,2025-01-12T19:11:15,offline,36,CUST-171630,,,,tv_020,tv,Tv Model 20,1,49119.95,49119.95,card_pos,False
TXN-0008544,2025-06-13,2025-06-13T10:50:56,online,,CUST-175312,ffa68b07,desktop,direct,audio_007,audio,Audio Model 7,1,40920.39,40920.39,card_online,False
TXN-0008545,2025-08-16,2025-08-16T16:21:27,online,,CUST-190431,87b326a3,mobile,affiliate,networking_020,networking,Networking Model 20,1,14307.23,14307.23,card_online,False
TXN-0008546,2025-05-09,2025-05-09T19:51:02,online,,CUST-024774,4bb8d44c,mobile,direct,tablets_004,tablets,Tablets Model 4,2,36482.79,72965.58,card_pos,False
TXN-0008547,2025-03-17,2025-03-17T17:01:21,marketplace,,CUST-050910,814e1caa,mobile,,home_appliances_004,home_appliances,Home Appliances Model 4,3,35908.22,107724.66,card_online,False
TXN-0008548,2025-09-13,2025-09-13T16:41:37,offline,78,,,,,networking_003,networking,Networking Model 3,2,10456.33,20912.66,installment,False
TXN-0008549,2025-10-28,2025-10-28T10:36:09,online,,CUST-078936,31c7d41e,mobile,direct,gaming_019,gaming,Gaming Model 19,2,29991.29,59982.58,card_pos,False
TXN-0008550,2025-08-15,2025-08-15T09:32:41,online,,CUST-118613,25a7304a,desktop,google,tv_029,tv,Tv Model 29,2,19758.21,39516.42,card_pos,False
TXN-0008551,2025-11-10,2025-11-10T21:22:12,online,,CUST-163122,4ef9e9e9,mobile,google,climate_022,climate,Climate Model 22,1,42489.95,42489.95,installment,False
TXN-0008552,2025-08-13,2025-08-13T19:01:41,offline,61,,,,,tv_013,tv,Tv Model 13,1,39581.74,39581.74,card_pos,False
TXN-0008553,2025-11-14,2025-11-14T13:54:02,marketplace,,CUST-136053,93fde79e,mobile,,tablets_025,tablets,Tablets Model 25,2,338.87,677.74,card_pos,False
TXN-0008554,2025-11-08,2025-11-08T18:40:51,offline,80,CUST-177700,,,,laptops_024,laptops,Laptops Model 24,2,2089.35,4178.70,card_pos,False
TXN-0008555,2025-01-04,2025-01-04T13:07:08,online,,CUST-014297,71e9b166,mobile,organic,audio_026,audio,Audio Model 26,1,46969.42,46969.42,card_pos,False
TXN-0008556,2025-06-21,2025-06-21T12:15:27,online,,CUST-148489,78499203,mobile,google,networking_030,networking,Networking Model 30,2,16751.84,33503.68,cash,False
TXN-0008557,2025-05-25,2025-05-25T19:44:36,online,,CUST-063907,eb432c1b,desktop,google,tablets_028,tablets,Tablets Model 28,1,12375.32,12375.32,card_pos,False
TXN-0008558,2025-12-12,2025-12-12T18:46:29,online,,CUST-037648,38ab34f0,desktop,direct,accessories_017,accessories,Accessories Model 17,1,37937.01,37937.01,card_online,False
TXN-0008559,2025-09-30,2025-09-30T16:56:00,online,,CUST-175968,46acebbb,desktop,google,climate_026,climate,Climate Model 26,3,32455.68,97367.04,card_online,False
TXN-0008560,2025-03-01,2025-03-01T11:05:48,offline,91,CUST-003869,,,,wearables_027,wearables,Wearables Model 27,3,47967.79,143903.37,cash,False
TXN-0008561,2025-11-19,2025-11-19T13:32:22,offline,60,CUST-002282,,,,gaming_017,gaming,Gaming Model 17,1,26444.55,26444.55,card_pos,False
TXN-0008562,2025-11-23,2025-11-23T18:23:26,offline,4,CUST-034659,,,,smartphones_015,smartphones,Smartphones Model 15,1,30528.25,30528.25,cash,False
TXN-0008563,2025-12-28,2025-12-28T18:33:04,marketplace,,CUST-182943,c6da97be,desktop,,storage_022,storage,Storage Model 22,1,17161.11,17161.11,card_online,False
TXN-0008564,2025-07-14,2025-07-14T08:03:39,online,,CUST-171723,02233a48,desktop,direct,accessories_030,accessories,Accessories Model 30,3,46832.44,140497.32,card_online,False
TXN-0008565,2026-02-11,2026-02-11T10:54:55,online,,CUST-035507,5b967588,mobile,google,storage_020,storage,Storage Model 20,2,7437.73,14875.46,card_online,False
TXN-0008566,2025-12-10,2025-12-10T18:27:32,online,,CUST-068799,d7e9880a,tablet,direct,audio_022,audio,Audio Model 22,1,13563.22,13563.22,card_pos,False
TXN-0008567,2025-08-12,2025-08-12T10:41:37,online,,CUST-038097,5368e40d,mobile,google,tablets_013,tablets,Tablets Model 13,2,8907.54,17815.08,card_pos,False
TXN-0008568,2025-07-27,2025-07-27T11:52:06,online,,CUST-020947,75116531,mobile,facebook,networking_015,networking,Networking Model 15,2,31432.12,62864.24,card_online,False
TXN-0008569,2025-10-02,2025-10-02T18:21:05,offline,87,CUST-142950,,,,climate_008,climate,Climate Model 8,1,19608.27,19608.27,installment,False
TXN-0008570,2025-09-25,2025-09-25T16:46:42,online,,CUST-012463,689e47bc,mobile,google,photo_video_003,photo_video,Photo Video Model 3,2,46113.89,92227.78,card_pos,False
TXN-0008571,2025-12-31,2025-12-31T20:22:24,online,,CUST-038212,d25042fc,tablet,google,laptops_008,laptops,Laptops Model 8,1,36461.95,36461.95,card_online,False
TXN-0008572,2025-07-24,2025-07-24T18:37:23,marketplace,,CUST-139726,2203adfe,mobile,,audio_016,audio,Audio Model 16,3,1418.06,4254.18,card_online,False
TXN-0008573,2025-11-22,2025-11-22T19:14:03,offline,96,CUST-174156,,,,printers_006,printers,Printers Model 6,3,4721.36,14164.08,card_pos,False
TXN-0008574,2026-02-18,2026-02-18T11:30:57,online,,CUST-036820,db601f02,mobile,google,printers_012,printers,Printers Model 12,2,30592.61,61185.22,card_online,False
TXN-0008575,2026-01-23,2026-01-23T16:09:44,online,,CUST-050370,5b10ed2a,mobile,direct,tv_019,tv,Tv Model 19,2,14590.88,29181.76,card_online,False
TXN-0008576,2025-04-21,2025-04-21T17:51:37,online,,CUST-169025,8e3ec511,mobile,organic,tv_029,tv,Tv Model 29,2,9770.46,19540.92,card_online,False
TXN-0008577,2025-08-11,2025-08-11T21:30:12,online,,CUST-011741,20404750,mobile,direct,accessories_011,accessories,Accessories Model 11,3,47102.16,141306.48,installment,False
TXN-0008578,2025-08-31,2025-08-31T09:00:40,offline,93,CUST-049416,,,,home_appliances_005,home_appliances,Home Appliances Model 5,1,925.21,925.21,card_pos,False
TXN-0008579,2025-04-23,2025-04-23T17:54:29,online,,CUST-076747,8ea65998,mobile,affiliate,laptops_003,laptops,Laptops Model 3,1,43626.59,43626.59,card_pos,False
TXN-0008580,2025-11-03,2025-11-03T18:36:40,online,,CUST-077674,d2807622,mobile,email,printers_012,printers,Printers Model 12,2,46729.35,93458.70,card_online,False
TXN-0008581,2025-08-22,2025-08-22T08:11:32,online,,CUST-063335,7f8bf485,mobile,direct,networking_026,networking,Networking Model 26,1,21161.17,21161.17,card_online,False
TXN-0008582,2025-12-03,2025-12-03T09:11:12,offline,5,CUST-019463,,,,laptops_013,laptops,Laptops Model 13,3,27773.69,83321.07,card_pos,False
TXN-0008583,2026-01-10,2026-01-10T09:43:03,online,,CUST-034270,15b67c0e,mobile,direct,kitchen_029,kitchen,Kitchen Model 29,1,32262.46,32262.46,card_pos,False
TXN-0008584,2025-11-23,2025-11-23T19:06:18,online,,CUST-191921,d85dd4a2,mobile,google,laptops_005,laptops,Laptops Model 5,1,34017.43,34017.43,card_online,False
TXN-0008585,2025-06-22,2025-06-22T19:34:50,online,,CUST-078994,8f982950,mobile,email,wearables_028,wearables,Wearables Model 28,1,3316.66,3316.66,card_pos,False
TXN-0008586,2025-04-13,2025-04-13T13:13:19,online,,CUST-130929,37d465a1,mobile,google,smartphones_015,smartphones,Smartphones Model 15,1,23424.09,23424.09,card_online,True
TXN-0008587,2025-04-09,2025-04-09T19:05:08,offline,15,CUST-038087,,,,smartphones_012,smartphones,Smartphones Model 12,2,32435.73,64871.46,card_pos,False
TXN-0008588,2025-11-23,2025-11-23T14:00:57,online,,CUST-163940,b5e57fb3,mobile,google,climate_021,climate,Climate Model 21,1,3161.11,3161.11,card_online,False
TXN-0008589,2025-08-07,2025-08-07T20:28:36,online,,CUST-027592,2772f61c,desktop,google,climate_023,climate,Climate Model 23,1,17663.38,17663.38,card_online,False
TXN-0008590,2025-08-20,2025-08-20T17:00:25,online,,CUST-046637,0bf9b173,mobile,affiliate,wearables_025,wearables,Wearables Model 25,3,38069.21,114207.63,card_online,False
TXN-0008591,2026-01-12,2026-01-12T09:18:12,online,,CUST-186746,22bf4fc3,tablet,direct,kitchen_013,kitchen,Kitchen Model 13,3,28832.25,86496.75,cash,False
TXN-0008592,2025-12-24,2025-12-24T15:22:19,online,,CUST-072158,f09101d7,tablet,google,kitchen_012,kitchen,Kitchen Model 12,2,41127.67,82255.34,installment,False
TXN-0008593,2025-01-22,2025-01-22T09:22:26,online,,CUST-107202,5d5682fd,mobile,email,photo_video_015,photo_video,Photo Video Model 15,2,8434.17,16868.34,card_online,False
TXN-0008594,2025-07-04,2025-07-04T08:42:27,online,,CUST-194067,5ba632b9,desktop,direct,audio_021,audio,Audio Model 21,1,3100.72,3100.72,card_pos,False
TXN-0008595,2025-03-15,2025-03-15T19:36:24,online,,CUST-176517,d90cff2a,tablet,google,home_appliances_024,home_appliances,Home Appliances Model 24,3,10511.65,31534.95,card_online,False
TXN-0008596,2025-05-29,2025-05-29T14:53:02,online,,CUST-120694,73d92e93,mobile,organic,climate_009,climate,Climate Model 9,1,19144.04,19144.04,card_online,False
TXN-0008597,2026-02-26,2026-02-26T19:57:54,offline,69,CUST-115288,,,,smartphones_023,smartphones,Smartphones Model 23,1,39834.82,39834.82,card_pos,False
TXN-0008598,2026-01-08,2026-01-08T11:51:23,online,,CUST-105999,3b7eeb17,mobile,organic,accessories_006,accessories,Accessories Model 6,3,26889.45,80668.35,card_online,False
TXN-0008599,2025-10-25,2025-10-25T11:04:24,online,,CUST-083247,d5e63f25,mobile,organic,photo_video_012,photo_video,Photo Video Model 12,2,13887.19,27774.38,card_pos,False
TXN-0008600,2025-07-01,2025-07-01T10:30:05,online,,CUST-190872,e988c5b3,mobile,google,smartphones_004,smartphones,Smartphones Model 4,3,10366.39,31099.17,card_online,False
TXN-0008601,2026-02-23,2026-02-23T14:53:15,offline,10,CUST-095821,,,,accessories_013,accessories,Accessories Model 13,1,7113.03,7113.03,installment,False
TXN-0008602,2025-09-01,2025-09-01T14:08:26,marketplace,,CUST-130832,7d880433,desktop,,laptops_023,laptops,Laptops Model 23,3,3724.20,11172.60,card_online,False
TXN-0008603,2026-02-24,2026-02-24T12:45:28,online,,CUST-086002,ac155a90,mobile,email,laptops_009,laptops,Laptops Model 9,2,23430.77,46861.54,card_online,False
TXN-0008604,2025-09-24,2025-09-24T21:15:19,online,,CUST-117666,daab877a,mobile,direct,accessories_004,accessories,Accessories Model 4,2,3760.37,7520.74,card_online,False
TXN-0008605,2025-08-20,2025-08-20T14:55:50,online,,CUST-121820,51e3db0d,desktop,email,printers_019,printers,Printers Model 19,3,39085.05,117255.15,cash,False
TXN-0008606,2025-07-02,2025-07-02T18:10:25,online,,CUST-092276,6c1d00d2,desktop,google,printers_020,printers,Printers Model 20,2,27876.36,55752.72,card_online,False
TXN-0008607,2025-07-19,2025-07-19T18:58:13,online,,CUST-185535,85a13cef,mobile,direct,tv_019,tv,Tv Model 19,2,29932.90,59865.80,card_online,False
TXN-0008608,2025-12-04,2025-12-04T16:01:33,online,,CUST-099711,93f1296b,desktop,direct,photo_video_012,photo_video,Photo Video Model 12,1,20561.18,20561.18,card_pos,False
TXN-0008609,2025-12-13,2025-12-13T12:11:41,online,,CUST-077012,9c1d6748,mobile,google,networking_017,networking,Networking Model 17,2,22649.95,45299.90,card_online,False
TXN-0008610,2025-06-03,2025-06-03T14:08:28,online,,CUST-150573,be374ab8,mobile,facebook,kitchen_001,kitchen,Kitchen Model 1,3,12880.31,38640.93,card_online,False
TXN-0008611,2025-07-19,2025-07-19T11:18:45,online,,CUST-098410,89f670b7,mobile,google,audio_008,audio,Audio Model 8,2,38334.86,76669.72,card_online,False
TXN-0008612,2025-10-02,2025-10-02T09:59:46,offline,81,CUST-002036,,,,home_appliances_025,home_appliances,Home Appliances Model 25,1,41425.28,41425.28,cash,False
TXN-0008613,2025-01-01,2025-01-01T17:16:33,online,,CUST-108945,519c0369,tablet,google,smartphones_021,smartphones,Smartphones Model 21,1,8308.79,8308.79,card_pos,False
TXN-0008614,2025-07-03,2025-07-03T13:10:28,online,,CUST-009815,c379d954,mobile,organic,tv_014,tv,Tv Model 14,1,11898.42,11898.42,card_online,False
TXN-0008615,2025-11-19,2025-11-19T17:34:15,online,,CUST-131746,884a77d2,mobile,email,wearables_003,wearables,Wearables Model 3,1,20097.96,20097.96,card_online,False
TXN-0008616,2025-03-18,2025-03-18T09:14:23,online,,CUST-036894,2db95de9,mobile,facebook,smartphones_001,smartphones,Smartphones Model 1,2,13646.67,27293.34,installment,False
TXN-0008617,2025-02-17,2025-02-17T21:38:06,online,,CUST-190828,2edd2de6,desktop,direct,smartphones_018,smartphones,Smartphones Model 18,1,1785.87,1785.87,card_online,False
TXN-0008618,2025-03-02,2025-03-02T15:47:05,online,,CUST-021450,5b9940d9,mobile,direct,smartphones_026,smartphones,Smartphones Model 26,1,5233.34,5233.34,card_online,False
TXN-0008619,2025-10-15,2025-10-15T13:18:53,online,,CUST-129915,ee6b44a2,mobile,direct,wearables_005,wearables,Wearables Model 5,1,25785.99,25785.99,card_online,False
TXN-0008620,2025-06-10,2025-06-10T12:16:29,offline,2,CUST-075443,,,,storage_002,storage,Storage Model 2,2,46034.94,92069.88,cash,False
TXN-0008621,2025-05-15,2025-05-15T09:03:57,online,,CUST-098941,cbf6f6d4,mobile,google,smartphones_016,smartphones,Smartphones Model 16,2,15023.14,30046.28,cash,False
TXN-0008622,2025-06-09,2025-06-09T19:15:46,offline,70,CUST-113427,,,,networking_003,networking,Networking Model 3,1,7565.61,7565.61,installment,False
TXN-0008623,2025-10-01,2025-10-01T12:55:24,online,,CUST-024971,542b49d2,mobile,google,wearables_010,wearables,Wearables Model 10,3,3480.34,10441.02,card_online,False
TXN-0008624,2025-06-03,2025-06-03T12:47:02,offline,95,CUST-107832,,,,wearables_012,wearables,Wearables Model 12,1,37153.62,37153.62,cash,False
TXN-0008625,2025-01-22,2025-01-22T15:54:43,offline,28,,,,,tablets_020,tablets,Tablets Model 20,2,44486.26,88972.52,installment,False
TXN-0008626,2025-11-23,2025-11-23T20:16:18,online,,CUST-062615,184766b1,mobile,direct,gaming_001,gaming,Gaming Model 1,2,43788.54,87577.08,installment,False
TXN-0008627,2025-04-25,2025-04-25T09:45:47,marketplace,,CUST-197402,2b02f6a0,desktop,,climate_015,climate,Climate Model 15,3,632.76,1898.28,card_online,False
TXN-0008628,2025-03-30,2025-03-30T13:49:33,online,,CUST-119080,18f1978f,mobile,direct,kitchen_009,kitchen,Kitchen Model 9,3,4815.99,14447.97,installment,False
TXN-0008629,2025-10-10,2025-10-10T17:33:53,offline,21,CUST-019565,,,,wearables_004,wearables,Wearables Model 4,1,49704.25,49704.25,card_pos,False
TXN-0008630,2025-09-21,2025-09-21T13:59:37,online,,CUST-058631,7ee6b66f,tablet,google,accessories_002,accessories,Accessories Model 2,3,45676.12,137028.36,card_pos,False
TXN-0008631,2025-09-25,2025-09-25T12:41:23,online,,CUST-055511,19f39fe2,mobile,direct,laptops_009,laptops,Laptops Model 9,3,28434.92,85304.76,card_pos,False
TXN-0008632,2025-08-29,2025-08-29T12:13:50,offline,35,,,,,wearables_009,wearables,Wearables Model 9,1,11622.10,11622.10,card_pos,False
TXN-0008633,2026-01-15,2026-01-15T20:17:59,offline,69,CUST-180674,,,,printers_012,printers,Printers Model 12,1,46613.10,46613.10,cash,True
TXN-0008634,2025-03-15,2025-03-15T19:48:09,online,,CUST-168657,2e533848,mobile,organic,tablets_019,tablets,Tablets Model 19,3,12114.58,36343.74,installment,False
TXN-0008635,2025-08-18,2025-08-18T11:44:22,online,,CUST-146233,03fe7715,tablet,facebook,audio_022,audio,Audio Model 22,3,46218.41,138655.23,card_online,False
TXN-0008636,2025-03-04,2025-03-04T16:54:02,online,,CUST-190037,c518f044,mobile,organic,printers_018,printers,Printers Model 18,1,44606.84,44606.84,cash,False
TXN-0008637,2025-10-12,2025-10-12T12:04:31,offline,100,CUST-050814,,,,kitchen_013,kitchen,Kitchen Model 13,3,26061.78,78185.34,cash,False
TXN-0008638,2025-06-20,2025-06-20T14:07:28,marketplace,,CUST-083675,b9fe0248,desktop,,laptops_029,laptops,Laptops Model 29,3,39909.77,119729.31,card_online,False
TXN-0008639,2025-04-15,2025-04-15T14:09:47,offline,5,CUST-165413,,,,photo_video_030,photo_video,Photo Video Model 30,2,46407.38,92814.76,installment,False
TXN-0008640,2025-02-22,2025-02-22T16:23:10,offline,4,CUST-137301,,,,climate_029,climate,Climate Model 29,3,11149.57,33448.71,cash,False
TXN-0008641,2025-12-21,2025-12-21T19:04:43,online,,CUST-033854,06645b91,mobile,google,photo_video_027,photo_video,Photo Video Model 27,2,14501.00,29002.00,installment,False
TXN-0008642,2025-04-19,2025-04-19T19:01:29,marketplace,,CUST-167740,3e855926,desktop,,smartphones_001,smartphones,Smartphones Model 1,3,42449.98,127349.94,card_online,False
TXN-0008643,2025-04-02,2025-04-02T18:46:58,marketplace,,CUST-089135,083f35f1,desktop,,audio_010,audio,Audio Model 10,3,7688.71,23066.13,cash,False
TXN-0008644,2025-10-08,2025-10-08T20:25:00,marketplace,,CUST-014563,c51d4c42,mobile,,accessories_021,accessories,Accessories Model 21,1,6847.91,6847.91,card_online,False
TXN-0008645,2025-12-01,2025-12-01T14:45:46,online,,CUST-129770,9a15b83b,mobile,google,tablets_012,tablets,Tablets Model 12,2,46450.41,92900.82,card_online,False
TXN-0008646,2025-07-28,2025-07-28T10:07:52,online,,CUST-026401,41f5fb20,mobile,organic,tv_001,tv,Tv Model 1,1,24877.01,24877.01,card_pos,False
TXN-0008647,2025-05-23,2025-05-23T09:43:56,online,,CUST-116104,8e4662a9,mobile,google,tablets_003,tablets,Tablets Model 3,3,28706.53,86119.59,cash,False
TXN-0008648,2025-01-30,2025-01-30T17:12:27,offline,87,CUST-106630,,,,wearables_018,wearables,Wearables Model 18,1,38576.45,38576.45,installment,False
TXN-0008649,2025-03-10,2025-03-10T19:21:35,online,,CUST-132590,af9abaa6,desktop,google,accessories_029,accessories,Accessories Model 29,3,48274.50,144823.50,cash,False
TXN-0008650,2025-01-24,2025-01-24T11:31:31,online,,CUST-165030,71c9cfd4,desktop,affiliate,tv_011,tv,Tv Model 11,3,13736.76,41210.28,card_online,False
TXN-0008651,2025-01-06,2025-01-06T10:36:07,online,,CUST-036581,95d36abd,desktop,google,audio_016,audio,Audio Model 16,2,48050.13,96100.26,card_pos,False
TXN-0008652,2025-09-15,2025-09-15T11:09:53,marketplace,,CUST-009471,b4363f78,desktop,,kitchen_016,kitchen,Kitchen Model 16,1,39935.49,39935.49,card_online,False
TXN-0008653,2026-02-23,2026-02-23T08:03:51,online,,CUST-151934,ef4aac11,desktop,direct,networking_028,networking,Networking Model 28,3,28503.87,85511.61,installment,False
TXN-0008654,2025-08-10,2025-08-10T12:41:58,online,,CUST-097242,7d81d065,desktop,organic,gaming_014,gaming,Gaming Model 14,1,9969.49,9969.49,card_online,False
TXN-0008655,2025-02-25,2025-02-25T15:46:55,online,,CUST-111819,f7f4c249,desktop,facebook,networking_023,networking,Networking Model 23,3,8751.31,26253.93,installment,True
TXN-0008656,2025-01-04,2025-01-04T13:25:51,offline,36,CUST-170613,,,,smartphones_027,smartphones,Smartphones Model 27,2,9412.57,18825.14,card_pos,False
TXN-0008657,2025-12-12,2025-12-12T14:04:51,online,,CUST-082376,7efffa02,mobile,google,gaming_018,gaming,Gaming Model 18,1,14080.67,14080.67,cash,False
TXN-0008658,2025-09-20,2025-09-20T18:11:18,online,,CUST-093863,aa721664,mobile,direct,smartphones_003,smartphones,Smartphones Model 3,2,6254.54,12509.08,card_online,False
TXN-0008659,2025-09-03,2025-09-03T08:25:36,online,,CUST-082767,52eb3f2b,desktop,google,storage_005,storage,Storage Model 5,1,11803.48,11803.48,card_online,False
TXN-0008660,2025-01-11,2025-01-11T10:35:14,online,,CUST-057695,9b7f10cb,mobile,google,networking_003,networking,Networking Model 3,3,15831.30,47493.90,card_online,False
TXN-0008661,2025-01-18,2025-01-18T21:29:36,online,,CUST-185557,d0ab70d0,mobile,direct,tv_002,tv,Tv Model 2,2,31623.23,63246.46,card_online,False
TXN-0008662,2025-03-14,2025-03-14T16:05:49,online,,CUST-072072,57e64e00,tablet,facebook,printers_009,printers,Printers Model 9,3,1152.54,3457.62,installment,False
TXN-0008663,2026-02-15,2026-02-15T10:15:22,marketplace,,CUST-132834,bc1cbd3e,mobile,,wearables_010,wearables,Wearables Model 10,1,48899.18,48899.18,card_pos,True
TXN-0008664,2025-12-24,2025-12-24T19:16:55,offline,27,CUST-014396,,,,storage_027,storage,Storage Model 27,1,3854.11,3854.11,card_pos,False
TXN-0008665,2025-11-07,2025-11-07T12:38:50,online,,CUST-188896,d75938a9,desktop,organic,tv_004,tv,Tv Model 4,1,23346.71,23346.71,installment,False
TXN-0008666,2025-03-28,2025-03-28T17:14:22,online,,CUST-090743,4d1e7a89,mobile,facebook,networking_026,networking,Networking Model 26,2,17899.60,35799.20,card_pos,False
TXN-0008667,2026-02-22,2026-02-22T18:51:31,online,,CUST-108018,d699c455,mobile,google,climate_010,climate,Climate Model 10,3,1962.88,5888.64,cash,False
TXN-0008668,2025-03-28,2025-03-28T19:42:40,online,,CUST-183282,f028e99d,desktop,google,smartphones_011,smartphones,Smartphones Model 11,2,13390.55,26781.10,card_online,False
TXN-0008669,2025-10-15,2025-10-15T20:13:36,online,,CUST-125919,db95e415,mobile,direct,gaming_015,gaming,Gaming Model 15,1,6547.84,6547.84,card_online,False
TXN-0008670,2025-09-06,2025-09-06T18:07:33,online,,CUST-000045,8eb1ca5a,desktop,organic,kitchen_017,kitchen,Kitchen Model 17,1,18605.49,18605.49,card_online,False
TXN-0008671,2025-11-22,2025-11-22T20:49:47,marketplace,,CUST-009095,c76ec6c6,tablet,,laptops_012,laptops,Laptops Model 12,3,27149.88,81449.64,card_online,False
TXN-0008672,2025-03-29,2025-03-29T19:33:09,online,,CUST-048721,cf8fbcba,mobile,google,climate_016,climate,Climate Model 16,1,24173.33,24173.33,card_online,False
TXN-0008673,2025-03-15,2025-03-15T18:03:44,online,,CUST-023907,a6ca1498,desktop,direct,wearables_007,wearables,Wearables Model 7,3,23137.72,69413.16,card_pos,False
TXN-0008674,2025-02-22,2025-02-22T19:14:49,online,,CUST-108844,c82b137c,desktop,google,tv_007,tv,Tv Model 7,1,22712.35,22712.35,card_pos,False
TXN-0008675,2025-10-28,2025-10-28T14:09:39,online,,CUST-072250,137e568b,mobile,direct,kitchen_029,kitchen,Kitchen Model 29,1,1094.86,1094.86,installment,False
TXN-0008676,2025-03-11,2025-03-11T10:42:39,online,,CUST-010300,16ef92d5,mobile,facebook,tablets_015,tablets,Tablets Model 15,2,36487.07,72974.14,card_online,False
TXN-0008677,2025-06-25,2025-06-25T11:44:25,offline,44,CUST-151937,,,,kitchen_017,kitchen,Kitchen Model 17,2,6248.44,12496.88,card_pos,False
TXN-0008678,2025-11-05,2025-11-05T19:03:17,online,,CUST-075878,de1f9c5f,mobile,direct,home_appliances_002,home_appliances,Home Appliances Model 2,3,27059.83,81179.49,card_online,False
TXN-0008679,2025-10-05,2025-10-05T15:37:08,marketplace,,CUST-016276,5a3311e8,mobile,,photo_video_008,photo_video,Photo Video Model 8,2,37165.84,74331.68,card_pos,False
TXN-0008680,2025-07-26,2025-07-26T15:21:30,online,,CUST-149744,8afadae9,mobile,direct,laptops_023,laptops,Laptops Model 23,1,45365.74,45365.74,card_online,False
TXN-0008681,2025-03-03,2025-03-03T11:51:22,online,,CUST-058732,c81f2a68,mobile,email,home_appliances_002,home_appliances,Home Appliances Model 2,1,39080.96,39080.96,installment,False
TXN-0008682,2025-12-18,2025-12-18T10:35:01,marketplace,,CUST-120972,dffa615d,tablet,,tablets_006,tablets,Tablets Model 6,3,22378.94,67136.82,card_online,False
TXN-0008683,2026-02-02,2026-02-02T15:04:48,online,,CUST-168785,556f42ca,tablet,direct,networking_022,networking,Networking Model 22,3,8586.79,25760.37,card_online,False
TXN-0008684,2025-10-08,2025-10-08T09:32:16,marketplace,,CUST-151533,d2413738,desktop,,gaming_004,gaming,Gaming Model 4,2,10057.00,20114.00,card_online,False
TXN-0008685,2025-07-09,2025-07-09T09:55:31,online,,CUST-124058,52a91d84,mobile,organic,storage_029,storage,Storage Model 29,1,28200.08,28200.08,card_online,False
TXN-0008686,2025-05-26,2025-05-26T18:46:37,marketplace,,CUST-195780,dab865d2,mobile,,printers_016,printers,Printers Model 16,3,49734.18,149202.54,card_pos,False
TXN-0008687,2026-02-01,2026-02-01T14:06:43,online,,CUST-063054,0210160c,desktop,facebook,tv_001,tv,Tv Model 1,1,31630.96,31630.96,card_pos,False
TXN-0008688,2025-05-13,2025-05-13T21:58:09,marketplace,,CUST-146144,f4bf649a,desktop,,home_appliances_009,home_appliances,Home Appliances Model 9,3,12021.12,36063.36,card_online,False
TXN-0008689,2025-08-30,2025-08-30T12:53:59,online,,CUST-028591,5e1df92c,desktop,direct,kitchen_012,kitchen,Kitchen Model 12,2,15996.53,31993.06,card_online,False
TXN-0008690,2025-01-15,2025-01-15T08:49:25,online,,CUST-122730,7d7ca2c1,desktop,email,networking_009,networking,Networking Model 9,1,45041.76,45041.76,cash,False
TXN-0008691,2025-05-24,2025-05-24T17:08:12,online,,CUST-022788,8d2b57d9,desktop,google,wearables_009,wearables,Wearables Model 9,3,11486.38,34459.14,card_pos,False
